Id,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories_file2,Calories_file3,StepTotal,WeightKg,WeightPounds,Fat,BMI,IsManualReport,LogId
3977333714,2016-05-08,2.0,259.0,456.0,13585,9.090000153,9.090000153,0.0,0.680000007,5.239999771,3.170000076,0.0,9,116,171,688,1633,1633,13585,,,,,,
3977333714,2016-05-09,,,,14687,10.07999992,10.07999992,0.0,0.769999981,5.599999905,3.549999952,0.0,8,122,151,1159,1667,1667,14687,,,,,,
3977333714,2016-05-10,1.0,312.0,452.0,13072,8.779999733,8.779999733,0.0,0.07,5.400000095,3.309999943,0.0,1,115,196,676,1630,1630,13072,,,,,,
3977333714,2016-05-11,,,,746,0.5,0.5,0.0,0.370000005,0.0,0.129999995,0.0,4,0,9,13,52,52,746,,,,,,
4020332650,2016-04-12,1.0,501.0,541.0,8539,6.119999886,6.119999886,0.0,0.150000006,0.239999995,5.679999828,0.0,4,15,331,712,3654,3654,8539,,,,,,
4020332650,2016-04-13,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,1981,0,,,,,,
4020332650,2016-04-14,,,,108,0.079999998,0.079999998,0.0,0.0,0.0,0.029999999,0.0,0,0,3,1437,2011,2011,108,,,,,,
4020332650,2016-04-15,,,,1882,1.350000024,1.350000024,0.0,0.209999993,0.360000014,0.769999981,0.0,36,18,87,1299,2951,2951,1882,,,,,,
4020332650,2016-04-16,1.0,77.0,77.0,1982,1.419999957,1.419999957,0.0,0.449999988,0.370000005,0.589999974,0.0,65,21,55,1222,3051,3051,1982,,,,,,
4020332650,2016-04-17,,,,16,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,2,1438,1990,1990,16,,,,,,
4020332650,2016-04-18,,,,62,0.039999999,0.039999999,0.0,0.0,0.0,0.039999999,0.0,0,0,2,1438,1995,1995,62,,,,,,
4020332650,2016-04-19,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-20,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-21,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-22,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-23,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-24,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-25,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-26,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-27,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-28,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-29,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-04-30,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-05-01,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,1980,0,,,,,,
4020332650,2016-05-02,,,,475,0.340000004,0.340000004,0.0,0.0,0.039999999,0.289999992,0.0,0,11,31,1350,2207,2207,475,,,,,,
4020332650,2016-05-03,1.0,322.0,332.0,4496,3.220000029,3.220000029,0.0,0.0,0.0,3.150000095,0.050000001,0,0,174,950,2828,2828,4496,,,,,,
4020332650,2016-05-04,1.0,478.0,536.0,10252,7.349999905,7.349999905,0.0,0.670000017,1.039999962,5.579999924,0.0,13,46,346,531,3879,3879,10252,,,,,,
4020332650,2016-05-05,1.0,226.0,248.0,11728,8.430000305,8.430000305,0.0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,3429,3429,11728,,,,,,
4020332650,2016-05-06,1.0,385.0,408.0,4369,3.130000114,3.130000114,0.0,0.0,0.0,3.099999905,0.01,0,0,177,855,2704,2704,4369,,,,,,
4020332650,2016-05-07,,,,6132,4.400000095,4.400000095,0.0,0.0,0.0,3.579999924,0.0,0,0,184,1256,2975,2975,6132,,,,,,
4020332650,2016-05-08,1.0,364.0,402.0,5862,4.199999809,4.199999809,0.0,0.0,0.0,4.150000095,0.0,0,0,263,775,3089,3089,5862,,,,,,
4020332650,2016-05-09,,,,4556,3.269999981,3.269999981,0.0,0.200000003,0.119999997,2.940000057,0.0,3,5,173,1225,2785,2785,4556,,,,,,
4020332650,2016-05-10,1.0,442.0,494.0,5546,3.980000019,3.980000019,0.0,0.0,0.0,3.869999886,0.039999999,0,0,206,774,2926,2926,5546,,,,,,
4020332650,2016-05-11,,,,3689,2.650000095,2.650000095,0.0,0.109999999,0.170000002,2.329999924,0.0,2,8,134,1296,2645,2645,3689,,,,,,
4020332650,2016-05-12,,,,590,0.419999987,0.419999987,0.0,0.0,0.0,0.409999996,0.0,0,0,21,721,1120,1120,590,,,,,,
4057192912,2016-04-12,,,,5394,4.03000021,4.03000021,0.0,0.0,0.0,3.940000057,0.0,0,0,164,1276,2286,2286,5394,,,,,,
4057192912,2016-04-13,,,,5974,4.46999979,4.46999979,0.0,0.0,0.0,4.369999886,0.0,0,0,160,1280,2306,2306,5974,,,,,,
4057192912,2016-04-14,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,1776,0,,,,,,
4057192912,2016-04-15,,,,3984,2.950000048,2.950000048,0.0,0.209999993,0.25999999,2.440000057,0.0,3,6,88,873,1527,1527,3984,,,,,,
4319703577,2016-04-12,,,,7753,5.199999809,5.199999809,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,2115,7753,,,,,,
4319703577,2016-04-13,,,,8204,5.5,5.5,0.0,0.529999971,0.589999974,1.309999943,0.0,8,15,96,1234,2135,2135,8204,,,,,,
4319703577,2016-04-14,1.0,535.0,557.0,10210,6.880000114,6.880000114,0.0,0.109999999,0.330000013,6.440000057,0.0,1,9,339,589,2302,2302,10210,,,,,,
4319703577,2016-04-15,1.0,465.0,491.0,5664,3.799999952,3.799999952,0.0,0.0,0.0,3.799999952,0.0,0,0,228,752,1985,1985,5664,,,,,,
4319703577,2016-04-16,1.0,506.0,522.0,4744,3.180000067,3.180000067,0.0,0.0,0.0,3.180000067,0.0,0,0,194,724,1884,1884,4744,,,,,,
4319703577,2016-04-17,,,,29,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0,0,3,1363,1464,1464,29,72.4000015258789,159.614681185927,25.0,27.4500007629395,True,1460937599000.0
4319703577,2016-04-18,1.0,515.0,551.0,2276,1.549999952,1.549999952,0.0,0.07,0.330000013,1.120000005,0.0,1,9,58,824,1632,1632,2276,,,,,,
4319703577,2016-04-19,2.0,461.0,498.0,8925,5.989999771,5.989999771,0.0,0.0,0.0,5.989999771,0.0,0,0,311,604,2200,2200,8925,,,,,,
4319703577,2016-04-20,1.0,523.0,543.0,8954,6.010000229,6.010000229,0.0,0.0,0.680000007,5.309999943,0.0,0,18,306,671,2220,2220,8954,,,,,,
4319703577,2016-04-21,1.0,59.0,65.0,3702,2.480000019,2.480000019,0.0,0.0,0.0,0.349999994,0.0,0,0,34,1265,1792,1792,3702,,,,,,
4319703577,2016-04-22,1.0,533.0,550.0,4500,3.019999981,3.019999981,0.0,0.059999999,0.810000002,2.150000095,0.0,1,19,176,709,1886,1886,4500,,,,,,
4319703577,2016-04-23,1.0,692.0,722.0,4935,3.309999943,3.309999943,0.0,0.0,0.0,3.309999943,0.0,0,0,233,546,1945,1945,4935,,,,,,
4319703577,2016-04-24,1.0,467.0,501.0,4081,2.74000001,2.74000001,0.0,0.059999999,0.200000003,2.470000029,0.0,1,5,191,692,1880,1880,4081,,,,,,
4319703577,2016-04-25,1.0,488.0,506.0,9259,6.210000038,6.210000038,0.0,0.0,0.280000001,5.929999828,0.0,0,8,390,544,2314,2314,9259,,,,,,
4319703577,2016-04-26,1.0,505.0,516.0,9899,6.639999866,6.639999866,0.0,0.569999993,0.920000017,5.150000095,0.0,8,21,288,649,2236,2236,9899,,,,,,
4319703577,2016-04-27,1.0,286.0,307.0,10780,7.230000019,7.230000019,0.0,0.409999996,1.919999957,4.909999847,0.0,6,47,300,680,2324,2324,10780,,,,,,
4319703577,2016-04-28,1.0,497.0,522.0,10817,7.28000021,7.28000021,0.0,1.00999999,0.330000013,5.940000057,0.0,13,8,359,552,2367,2367,10817,,,,,,
4319703577,2016-04-29,1.0,523.0,546.0,7990,5.360000134,5.360000134,0.0,0.449999988,0.790000021,4.119999886,0.0,6,18,289,624,2175,2175,7990,,,,,,
4319703577,2016-04-30,1.0,490.0,516.0,8221,5.519999981,5.519999981,0.0,0.400000006,1.610000014,3.50999999,0.0,6,38,196,695,2092,2092,8221,,,,,,
4319703577,2016-05-01,1.0,484.0,500.0,1251,0.839999974,0.839999974,0.0,0.0,0.0,0.839999974,0.0,0,0,67,836,1593,1593,1251,,,,,,
4319703577,2016-05-02,1.0,478.0,506.0,9261,6.239999771,6.239999771,0.0,0.0,0.439999998,5.710000038,0.0,0,11,344,585,2270,2270,9261,,,,,,
4319703577,2016-05-03,1.0,474.0,512.0,9648,6.46999979,6.46999979,0.0,0.579999983,1.070000052,4.829999924,0.0,8,26,287,669,2235,2235,9648,,,,,,
4319703577,2016-05-04,,,,10429,7.019999981,7.019999981,0.0,0.589999974,0.579999983,5.849999905,0.0,8,13,313,1106,2282,2282,10429,72.3000030517578,159.394222287729,,27.3799991607666,True,1462406399000.0
4319703577,2016-05-05,,,,13658,9.489999771,9.489999771,0.0,2.630000114,1.409999967,5.449999809,0.0,27,34,328,957,2530,2530,13658,,,,,,
4319703577,2016-05-06,1.0,450.0,491.0,9524,6.420000076,6.420000076,0.0,0.409999996,0.469999999,5.460000038,0.0,6,11,314,692,2266,2266,9524,,,,,,
4319703577,2016-05-07,1.0,507.0,530.0,7937,5.329999924,5.329999924,0.0,0.189999998,1.049999952,4.079999924,0.0,3,28,279,586,2158,2158,7937,,,,,,
4319703577,2016-05-08,1.0,602.0,638.0,3672,2.460000038,2.460000038,0.0,0.0,0.0,2.460000038,0.0,0,0,153,603,1792,1792,3672,,,,,,
4319703577,2016-05-09,1.0,535.0,565.0,10378,6.960000038,6.960000038,0.0,0.140000001,0.560000002,6.25,0.0,2,14,374,490,2345,2345,10378,,,,,,
4319703577,2016-05-10,1.0,487.0,517.0,9487,6.369999886,6.369999886,0.0,0.209999993,0.460000008,5.699999809,0.0,3,12,329,555,2260,2260,9487,,,,,,
4319703577,2016-05-11,1.0,529.0,558.0,9129,6.130000114,6.130000114,0.0,0.200000003,0.74000001,5.179999828,0.0,3,18,311,574,2232,2232,9129,,,,,,
4319703577,2016-05-12,1.0,302.0,321.0,17,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0,0,2,0,257,257,17,,,,,,
4388161847,2016-04-12,,,,10122,7.78000021,7.78000021,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,2955,10122,,,,,,
4388161847,2016-04-13,,,,10993,8.449999809,8.449999809,0.0,0.059999999,0.629999995,3.880000114,0.0,1,14,150,1275,3092,3092,10993,,,,,,
4388161847,2016-04-14,,,,8863,6.820000172,6.820000172,0.0,0.129999995,1.070000052,5.619999886,0.0,10,35,219,945,2998,2998,8863,,,,,,
4388161847,2016-04-15,1.0,499.0,526.0,8758,6.730000019,6.730000019,0.0,0.0,0.0,6.730000019,0.0,0,0,299,837,3066,3066,8758,,,,,,
4388161847,2016-04-16,2.0,426.0,448.0,6580,5.059999943,5.059999943,0.0,0.209999993,0.400000006,4.449999809,0.0,6,9,253,609,3073,3073,6580,,,,,,
4388161847,2016-04-17,2.0,619.0,641.0,4660,3.579999924,3.579999924,0.0,0.0,0.0,3.579999924,0.0,0,0,201,721,2572,2572,4660,,,,,,
4388161847,2016-04-18,1.0,99.0,104.0,11009,9.100000381,9.100000381,0.0,3.559999943,0.400000006,5.139999866,0.0,27,8,239,1017,3274,3274,11009,,,,,,
4388161847,2016-04-19,1.0,329.0,338.0,10181,7.829999924,7.829999924,0.0,1.370000005,0.689999998,5.769999981,0.0,20,16,249,704,3015,3015,10181,,,,,,
4388161847,2016-04-20,1.0,421.0,451.0,10553,8.119999886,8.119999886,0.0,1.100000024,1.720000029,5.289999962,0.0,19,42,228,696,3083,3083,10553,,,,,,
4388161847,2016-04-21,1.0,442.0,458.0,10055,7.730000019,7.730000019,0.0,0.370000005,0.389999986,6.980000019,0.0,7,12,272,853,3069,3069,10055,,,,,,
4388161847,2016-04-22,1.0,82.0,85.0,12139,9.340000153,9.340000153,0.0,3.299999952,1.110000014,4.920000076,0.0,77,25,220,945,3544,3544,12139,,,,,,
4388161847,2016-04-23,1.0,478.0,501.0,13236,10.18000031,10.18000031,0.0,4.5,0.319999993,5.349999905,0.0,58,5,215,749,3306,3306,13236,,,,,,
4388161847,2016-04-24,3.0,552.0,595.0,10243,7.880000114,7.880000114,0.0,1.080000043,0.50999999,6.300000191,0.0,14,8,239,584,2885,2885,10243,,,,,,
4388161847,2016-04-25,,,,12961,9.970000267,9.970000267,0.0,0.730000019,1.399999976,7.840000153,0.0,11,31,301,1054,3288,3288,12961,,,,,,
4388161847,2016-04-26,1.0,319.0,346.0,9461,7.28000021,7.28000021,0.0,0.939999998,1.059999943,5.269999981,0.0,14,23,224,673,2929,2929,9461,,,,,,
4388161847,2016-04-27,1.0,439.0,500.0,11193,8.609999657,8.609999657,0.0,0.699999988,2.50999999,5.389999866,0.0,11,48,241,684,3074,3074,11193,,,,,,
4388161847,2016-04-28,1.0,428.0,458.0,10074,7.75,7.75,0.0,1.289999962,0.430000007,6.03000021,0.0,19,9,234,878,2969,2969,10074,,,,,,
4388161847,2016-04-29,,,,9232,7.099999905,7.099999905,0.0,0.800000012,0.889999986,5.420000076,0.0,13,16,236,1175,2979,2979,9232,,,,,,
4388161847,2016-04-30,2.0,409.0,430.0,12533,9.640000343,9.640000343,0.0,0.699999988,2.0,6.940000057,0.0,14,43,300,537,3283,3283,12533,,,,,,
4388161847,2016-05-01,1.0,547.0,597.0,10255,7.889999866,7.889999866,0.0,1.00999999,0.680000007,6.199999809,0.0,12,15,241,579,2926,2926,10255,,,,,,
4388161847,2016-05-02,2.0,368.0,376.0,10096,8.399999619,8.399999619,0.0,3.769999981,0.079999998,4.550000191,0.0,33,4,204,935,3147,3147,10096,,,,,,
4388161847,2016-05-03,,,,12727,9.789999962,9.789999962,0.0,1.129999995,0.779999971,7.880000114,0.0,18,18,306,984,3290,3290,12727,,,,,,
4388161847,2016-05-04,1.0,390.0,414.0,12375,9.520000458,9.520000458,0.0,2.789999962,0.930000007,5.800000191,0.0,35,21,251,632,3162,3162,12375,,,,,,
4388161847,2016-05-05,1.0,471.0,495.0,9603,7.380000114,7.380000114,0.0,0.629999995,1.669999957,5.090000153,0.0,12,39,199,896,2899,2899,9603,,,,,,
4388161847,2016-05-05,1.0,471.0,495.0,9603,7.380000114,7.380000114,0.0,0.629999995,1.669999957,5.090000153,0.0,12,39,199,896,2899,2899,9603,,,,,,
4388161847,2016-05-06,,,,13175,10.13000011,10.13000011,0.0,2.109999895,2.089999914,5.929999828,0.0,33,45,262,1100,3425,3425,13175,,,,,,
4388161847,2016-05-07,1.0,472.0,496.0,22770,17.54000092,17.54000092,0.0,9.449999809,2.769999981,5.329999924,0.0,120,56,260,508,4022,4022,22770,,,,,,
4388161847,2016-05-08,2.0,529.0,541.0,17298,14.38000011,14.38000011,0.0,9.890000343,1.25999999,3.230000019,0.0,107,38,178,576,3934,3934,17298,,,,,,
4388161847,2016-05-09,1.0,62.0,65.0,10218,7.860000134,7.860000134,0.0,0.340000004,0.730000019,6.789999962,0.0,6,19,258,1020,3013,3013,10218,,,,,,
4388161847,2016-05-10,1.0,354.0,375.0,10299,7.920000076,7.920000076,0.0,0.810000002,0.649999976,6.460000038,0.0,13,14,267,648,3061,3061,10299,,,,,,
4388161847,2016-05-11,1.0,469.0,494.0,10201,7.840000153,7.840000153,0.0,0.529999971,0.790000021,6.53000021,0.0,8,18,256,858,2954,2954,10201,,,,,,
4388161847,2016-05-12,,,,3369,2.589999914,2.589999914,0.0,0.0,0.0,2.589999914,0.0,0,0,108,825,1623,1623,3369,,,,,,
4445114986,2016-04-12,2.0,429.0,457.0,3276,2.200000048,2.200000048,0.0,0.0,0.0,2.200000048,0.0,0,0,196,787,2113,2113,3276,,,,,,
4445114986,2016-04-13,2.0,370.0,406.0,2961,1.99000001,1.99000001,0.0,0.0,0.0,1.99000001,0.0,0,0,194,840,2095,2095,2961,,,,,,
4445114986,2016-04-14,1.0,441.0,492.0,3974,2.670000076,2.670000076,0.0,0.0,0.0,2.670000076,0.0,0,0,231,717,2194,2194,3974,,,,,,
4445114986,2016-04-15,2.0,337.0,379.0,7198,4.829999924,4.829999924,0.0,0.0,0.0,4.829999924,0.0,0,0,350,711,2496,2496,7198,,,,,,
4445114986,2016-04-16,1.0,462.0,499.0,3945,2.650000095,2.650000095,0.0,0.0,0.0,2.650000095,0.0,0,0,225,716,2180,2180,3945,,,,,,
4445114986,2016-04-17,1.0,98.0,107.0,2268,1.519999981,1.519999981,0.0,0.0,0.0,1.519999981,0.0,0,0,114,1219,1933,1933,2268,,,,,,
4445114986,2016-04-18,,,,6155,4.239999771,4.239999771,0.0,2.0,0.289999992,1.950000048,0.0,25,6,162,1247,2248,2248,6155,,,,,,
4445114986,2016-04-19,2.0,388.0,424.0,2064,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,121,895,1954,1954,2064,,,,,,
4445114986,2016-04-20,1.0,439.0,462.0,2072,1.389999986,1.389999986,0.0,0.0,0.0,1.389999986,0.0,0,0,137,841,1974,1974,2072,,,,,,
4445114986,2016-04-21,1.0,436.0,469.0,3809,2.559999943,2.559999943,0.0,0.0,0.0,2.539999962,0.0,0,0,215,756,2150,2150,3809,,,,,,
4445114986,2016-04-22,1.0,388.0,417.0,6831,4.579999924,4.579999924,0.0,0.0,0.0,4.579999924,0.0,0,0,317,706,2432,2432,6831,,,,,,
4445114986,2016-04-23,,,,4363,2.930000067,2.930000067,0.0,0.0,0.0,2.930000067,0.0,0,0,201,1239,2149,2149,4363,,,,,,
4445114986,2016-04-24,,,,5002,3.359999895,3.359999895,0.0,0.0,0.0,3.359999895,0.0,0,0,244,1196,2247,2247,5002,,,,,,
4445114986,2016-04-25,1.0,328.0,345.0,3385,2.269999981,2.269999981,0.0,0.0,0.0,2.269999981,0.0,0,0,179,916,2070,2070,3385,,,,,,
4445114986,2016-04-26,2.0,353.0,391.0,6326,4.409999847,4.409999847,0.0,2.410000086,0.039999999,1.960000038,0.0,29,1,180,839,2291,2291,6326,,,,,,
4445114986,2016-04-27,1.0,332.0,374.0,7243,5.03000021,5.03000021,0.0,2.619999886,0.029999999,2.380000114,0.0,32,1,194,839,2361,2361,7243,,,,,,
4445114986,2016-04-28,1.0,419.0,442.0,4493,3.00999999,3.00999999,0.0,0.0,0.0,3.00999999,0.0,0,0,236,762,2203,2203,4493,,,,,,
4445114986,2016-04-29,1.0,106.0,108.0,4676,3.140000105,3.140000105,0.0,0.0,0.0,3.130000114,0.0,0,0,226,1106,2196,2196,4676,,,,,,
4445114986,2016-04-30,1.0,322.0,353.0,6222,4.179999828,4.179999828,0.0,0.0,0.0,4.179999828,0.0,0,0,290,797,2363,2363,6222,,,,,,
4445114986,2016-05-01,2.0,439.0,459.0,5232,3.50999999,3.50999999,0.0,0.0,0.0,3.50999999,0.0,0,0,240,741,2246,2246,5232,,,,,,
4445114986,2016-05-02,1.0,502.0,542.0,6910,4.75,4.75,0.0,2.210000038,0.189999998,2.349999905,0.0,27,4,200,667,2336,2336,6910,,,,,,
4445114986,2016-05-03,2.0,417.0,450.0,7502,5.179999828,5.179999828,0.0,2.480000019,0.109999999,2.579999924,0.0,30,2,233,725,2421,2421,7502,,,,,,
4445114986,2016-05-04,2.0,337.0,363.0,2923,1.960000038,1.960000038,0.0,0.0,0.0,1.960000038,0.0,0,0,180,897,2070,2070,2923,,,,,,
4445114986,2016-05-05,2.0,462.0,513.0,3800,2.549999952,2.549999952,0.0,0.119999997,0.239999995,2.180000067,0.0,2,6,185,734,2120,2120,3800,,,,,,
4445114986,2016-05-06,2.0,374.0,402.0,4514,3.029999971,3.029999971,0.0,0.0,0.0,3.029999971,0.0,0,0,229,809,2211,2211,4514,,,,,,
4445114986,2016-05-07,2.0,401.0,436.0,5183,3.589999914,3.589999914,0.0,2.130000114,0.189999998,1.25,0.0,26,4,108,866,2123,2123,5183,,,,,,
4445114986,2016-05-08,1.0,361.0,391.0,7303,4.900000095,4.900000095,0.0,0.0,0.25,4.650000095,0.0,0,8,308,733,2423,2423,7303,,,,,,
4445114986,2016-05-09,1.0,457.0,533.0,5275,3.539999962,3.539999962,0.0,0.0,0.0,3.539999962,0.0,0,0,266,641,2281,2281,5275,,,,,,
4445114986,2016-05-10,1.0,405.0,426.0,3915,2.630000114,2.630000114,0.0,0.0,0.0,2.630000114,0.0,0,0,231,783,2181,2181,3915,,,,,,
4445114986,2016-05-11,1.0,499.0,530.0,9105,6.110000134,6.110000134,0.0,2.25,1.0,2.859999895,0.0,34,22,232,622,2499,2499,9105,,,,,,
4445114986,2016-05-12,1.0,483.0,501.0,768,0.519999981,0.519999981,0.0,0.0,0.0,0.519999981,0.0,0,0,58,380,1212,1212,768,,,,,,
4558609924,2016-04-12,,,,5135,3.390000105,3.390000105,0.0,0.0,0.0,3.390000105,0.0,0,0,318,1122,1909,1909,5135,,,,,,
4558609924,2016-04-13,,,,4978,3.289999962,3.289999962,0.0,1.24000001,0.439999998,1.610000014,0.0,19,7,127,1287,1722,1722,4978,,,,,,
4558609924,2016-04-14,,,,6799,4.489999771,4.489999771,0.0,0.0,0.0,4.489999771,0.0,0,0,279,1161,1922,1922,6799,,,,,,
4558609924,2016-04-15,,,,7795,5.150000095,5.150000095,0.0,0.589999974,0.839999974,3.730000019,0.0,17,30,262,1131,2121,2121,7795,,,,,,
4558609924,2016-04-16,,,,7289,4.820000172,4.820000172,0.0,0.550000012,0.75,3.5,0.0,8,12,308,1112,1997,1997,7289,,,,,,
4558609924,2016-04-17,,,,9634,6.400000095,6.400000095,0.0,0.550000012,1.139999986,4.710000038,0.0,7,19,304,1110,2117,2117,9634,,,,,,
4558609924,2016-04-18,,,,8940,5.909999847,5.909999847,0.0,0.980000019,0.930000007,4.0,0.0,14,15,331,1080,2116,2116,8940,69.6999969482422,153.662190014971,,27.25,True,1461023999000.0
4558609924,2016-04-19,,,,5401,3.569999933,3.569999933,0.0,0.050000001,0.360000014,3.160000086,0.0,1,9,248,1182,1876,1876,5401,,,,,,
4558609924,2016-04-20,,,,4803,3.170000076,3.170000076,0.0,0.0,0.0,3.170000076,0.0,0,0,222,1218,1788,1788,4803,,,,,,
4558609924,2016-04-21,1.0,126.0,137.0,13743,9.079999924,9.079999924,0.0,0.419999987,0.970000029,7.699999809,0.0,6,21,432,844,2486,2486,13743,,,,,,
4558609924,2016-04-22,,,,9601,6.349999905,6.349999905,0.0,1.370000005,1.5,3.470000029,0.0,20,25,273,1122,2094,2094,9601,,,,,,
4558609924,2016-04-23,,,,6890,4.550000191,4.550000191,0.0,0.340000004,0.200000003,4.010000229,0.0,5,5,308,1122,2085,2085,6890,,,,,,
4558609924,2016-04-24,,,,8563,5.659999847,5.659999847,0.0,0.0,0.0,5.650000095,0.0,0,0,395,1045,2173,2173,8563,,,,,,
4558609924,2016-04-25,,,,8095,5.349999905,5.349999905,0.0,0.589999974,0.25,4.510000229,0.0,18,10,340,993,2225,2225,8095,70.3000030517578,154.984977044029,,27.4599990844727,True,1461628799000.0
4558609924,2016-04-26,1.0,103.0,121.0,9148,6.050000191,6.050000191,0.0,0.430000007,2.029999971,3.589999914,0.0,12,41,283,1062,2223,2223,9148,,,,,,
4558609924,2016-04-27,,,,9557,6.320000172,6.320000172,0.0,1.960000038,0.889999986,3.460000038,0.0,27,14,312,1087,2098,2098,9557,,,,,,
4558609924,2016-04-28,,,,9451,6.25,6.25,0.0,0.02,0.270000011,5.949999809,0.0,1,11,367,985,2185,2185,9451,,,,,,
4558609924,2016-04-29,1.0,171.0,179.0,7833,5.179999828,5.179999828,0.0,1.019999981,1.850000024,2.309999943,0.0,15,29,197,1096,1918,1918,7833,,,,,,
4558609924,2016-04-30,,,,10319,6.820000172,6.820000172,0.0,0.469999999,1.889999986,4.460000038,0.0,7,29,293,1111,2105,2105,10319,,,,,,
4558609924,2016-05-01,1.0,115.0,129.0,3428,2.269999981,2.269999981,0.0,0.0,0.0,2.269999981,0.0,0,0,190,1121,1692,1692,3428,69.9000015258789,154.103124631302,,27.3199996948242,True,1462147199000.0
4558609924,2016-05-02,,,,7891,5.21999979,5.21999979,0.0,0.0,0.0,5.21999979,0.0,0,0,383,1057,2066,2066,7891,69.1999969482422,152.559878704046,,27.0400009155273,True,1462233599000.0
4558609924,2016-05-03,,,,5267,3.480000019,3.480000019,0.0,0.600000024,0.280000001,2.599999905,0.0,21,10,237,1172,1953,1953,5267,,,,,,
4558609924,2016-05-04,,,,5232,3.460000038,3.460000038,0.0,0.0,0.0,3.460000038,0.0,0,0,252,1188,1842,1842,5232,,,,,,
4558609924,2016-05-05,,,,10611,7.010000229,7.010000229,0.0,1.00999999,0.5,5.510000229,0.0,14,8,370,1048,2262,2262,10611,,,,,,
4558609924,2016-05-06,,,,3755,2.480000019,2.480000019,0.0,0.0,0.0,2.480000019,0.0,0,0,202,1238,1722,1722,3755,,,,,,
4558609924,2016-05-07,,,,8237,5.440000057,5.440000057,0.0,1.610000014,1.0,2.829999924,0.0,23,16,233,1116,1973,1973,8237,,,,,,
4558609924,2016-05-08,1.0,123.0,134.0,6543,4.329999924,4.329999924,0.0,1.799999952,0.5,2.019999981,0.0,66,35,238,1019,2666,2666,6543,,,,,,
4558609924,2016-05-09,,,,11451,7.570000172,7.570000172,0.0,0.430000007,1.620000005,5.519999981,0.0,6,30,339,1065,2223,2223,11451,69.0999984741211,152.339419805848,,27.0,True,1462838399000.0
4558609924,2016-05-10,,,,6435,4.25,4.25,0.0,0.74000001,1.120000005,2.390000105,0.0,11,18,220,1191,1889,1889,6435,,,,,,
4558609924,2016-05-11,,,,9108,6.019999981,6.019999981,0.0,0.25999999,1.820000052,3.940000057,0.0,4,31,324,1081,2131,2131,9108,,,,,,
4558609924,2016-05-12,,,,6307,4.170000076,4.170000076,0.0,0.0,0.0,4.170000076,0.0,0,0,247,736,1452,1452,6307,,,,,,
4702921684,2016-04-12,1.0,425.0,439.0,7213,5.880000114,5.880000114,0.0,0.0,0.0,5.849999905,0.0,0,0,263,718,2947,2947,7213,,,,,,
4702921684,2016-04-13,2.0,400.0,430.0,6877,5.579999924,5.579999924,0.0,0.0,0.0,5.579999924,0.0,0,0,258,777,2898,2898,6877,,,,,,
